,symboling,normalized-losses,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,diesel,gas,horsepower_ordinal,make_freq,aspiration_std,aspiration_turbo,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,fuel-system_1bbl,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
99,0,0.22513089005235604,four,0.40233236151603524,0.6492537313432836,0.9236111111111112,0.6916666666666669,0.7013188518231186,six,0.45283018867924524,3.43,0.5714285714285716,0.125,0.48598130841121495,0.4285714285714286,0.1111111111111111,0.1578947368421053,0.2304006752395611,0.6797385620915033,0,1,1.0,0.0845771144278607,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,0,0.22513089005235604,four,0.40233236151603524,0.6492537313432836,0.9236111111111112,0.6083333333333338,0.6097750193948797,six,0.45283018867924524,3.43,0.5714285714285716,0.125,0.48598130841121495,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.20805818976217666,0.5701754385964912,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,3,0.675392670157068,two,0.13702623906705558,0.4417910447761195,0.9430555555555556,0.15833333333333366,0.6140418929402638,six,0.45283018867924524,3.43,0.5714285714285716,0.125,0.5233644859813085,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.2999106300580905,0.5701754385964912,0,1,2.0,0.0845771144278607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,3,0.675392670157068,two,0.13702623906705558,0.4417910447761195,0.9430555555555556,0.15833333333333366,0.6404189294026377,six,0.45283018867924524,3.43,0.5714285714285716,0.04999999999999999,0.7102803738317756,0.4285714285714286,0.1111111111111111,0.1842105263157895,0.3619730897174917,0.6797385620915033,0,1,2.0,0.0845771144278607,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,1,0.869109947643979,two,0.3673469387755106,0.5582089552238809,0.9430555555555556,0.15833333333333366,0.6404189294026377,six,0.45283018867924524,3.43,0.5714285714285716,0.125,0.5233644859813085,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.32970061069460305,0.5701754385964912,0,1,2.0,0.0845771144278607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104,0,0.5026178010471205,four,0.620991253644315,0.6805970149253731,0.95,0.7416666666666667,0.5942591155934833,four,0.22264150943396227,3.46,0.5333333333333334,0.08750000000000002,0.2289719626168224,0.346938775510204,0.16666666666666669,0.21052631578947367,0.16836304056402362,0.5701754385964912,0,1,0.0,0.04975124378109453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,0,0.5026178010471205,four,0.620991253644315,0.6805970149253731,0.95,0.7416666666666667,0.6629169899146625,four,0.3433962264150943,3.7,0.6904761904761905,0.875,0.2196261682242991,0.0,0.4166666666666666,0.4473684210526315,0.20063551958691228,0.2708333333333333,1,0,0.0,0.04975124378109453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,0,0.29842931937172773,four,0.80466472303207,0.8626865671641792,0.95,0.9083333333333337,0.6757176105508145,four,0.22264150943396227,3.46,0.5333333333333334,0.08750000000000002,0.2289719626168224,0.346938775510204,0.16666666666666669,0.21052631578947367,0.18176853185045427,0.5701754385964912,0,1,0.0,0.04975124378109453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,0,0.29842931937172773,four,0.80466472303207,0.8626865671641792,0.95,0.9083333333333337,0.7532971295577968,four,0.3433962264150943,3.7,0.6904761904761905,0.875,0.2196261682242991,0.0,0.3333333333333333,0.23684210526315785,0.2170200089369942,0.3466666666666666,1,0,0.0,0.04975124378109453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,0,0.5026178010471205,four,0.620991253644315,0.6805970149253731,0.95,0.7416666666666667,0.6155934833204033,four,0.22264150943396227,3.46,0.05714285714285716,0.08750000000000002,0.2196261682242991,0.346938775510204,0.16666666666666669,0.21052631578947367,0.25971898118266223,0.5701754385964912,0,1,0.0,0.04975124378109453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,0,0.5026178010471205,four,0.620991253644315,0.6805970149253731,0.95,0.7416666666666667,0.6842513576415825,four,0.3433962264150943,3.7,0.6904761904761905,0.875,0.2196261682242991,0.0,0.4166666666666666,0.4473684210526315,0.29248795988282605,0.2708333333333333,1,0,0.0,0.04975124378109453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,0,0.29842931937172773,four,0.80466472303207,0.8626865671641792,0.95,0.7416666666666667,0.6970519782777347,four,0.22264150943396227,3.46,0.05714285714285716,0.08750000000000002,0.2196261682242991,0.346938775510204,0.16666666666666669,0.21052631578947367,0.2873988381907552,0.5701754385964912,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111,0,0.29842931937172773,four,0.80466472303207,0.8626865671641792,0.95,0.9083333333333337,0.7746314972847168,four,0.3433962264150943,3.7,0.6904761904761905,0.875,0.2196261682242991,0.0,0.3333333333333333,0.23684210526315785,0.2968323320589842,0.3466666666666666,1,0,0.0,0.04975124378109453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,0,0.5026178010471205,four,0.620991253644315,0.6805970149253731,0.95,0.7416666666666667,0.6155934833204033,four,0.22264150943396227,3.46,0.5333333333333334,0.08750000000000002,0.2289719626168224,0.346938775510204,0.16666666666666669,0.21052631578947367,0.28578521423961073,0.5701754385964912,0,1,0.0,0.04975124378109453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,0,0.5026178010471205,four,0.620991253644315,0.6805970149253731,0.95,0.7416666666666667,0.6842513576415825,four,0.3433962264150943,3.7,0.6904761904761905,0.875,0.2196261682242991,0.0,0.4166666666666666,0.4473684210526315,0.3185541929397746,0.2708333333333333,1,0,0.0,0.04975124378109453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,0,0.5026178010471205,four,0.6239067055393588,0.6805970149253731,0.9486111111111112,0.6833333333333331,0.6369278510473235,four,0.27547169811320754,3.61,0.5428571428571429,0.0,0.4392523364485981,0.5918367346938773,0.1388888888888889,0.21052631578947367,0.3235191897125267,0.6219135802469136,0,1,1.0,0.04975124378109453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,1,0.28272251308900526,two,0.20699708454810528,0.2417910447761198,0.8861111111111111,0.24999999999999956,0.16679596586501166,four,0.10943396226415092,2.97,0.5523809523809524,0.15000000000000002,0.09345794392523366,0.5510204081632655,0.6666666666666665,0.6578947368421053,0.01127054267414726,0.11711711711711725,0,1,0.0,0.03482587064676617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1,0.28272251308900526,two,0.20699708454810528,0.2417910447761198,0.8861111111111111,0.24999999999999956,0.24825446082234293,four,0.139622641509434,3.03,0.6285714285714288,0.03749999999999998,0.2523364485981308,0.5510204081632655,0.3055555555555555,0.368421052631579,0.07047812918921603,0.3761574074074073,0,1,1.0,0.03482587064676617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,1,0.4659685863874346,four,0.20699708454810528,0.2417910447761198,0.8861111111111111,0.23333333333333384,0.18580294802172226,four,0.10943396226415092,2.97,0.5523809523809524,0.15000000000000002,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.0275805570726379,0.2096774193548387,0,1,0.0,0.03482587064676617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1,0.4659685863874346,four,0.20699708454810528,0.39104477611940336,0.8861111111111111,0.24999999999999956,0.1943366951124903,four,0.10943396226415092,2.97,0.5523809523809524,0.15000000000000002,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.039074524601558996,0.2096774193548387,0,1,0.0,0.03482587064676617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,0.4659685863874346,four,0.20699708454810528,0.39104477611940336,0.8861111111111111,0.24999999999999956,0.2726920093095423,four,0.139622641509434,2.97,0.5523809523809524,0.15000000000000002,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.06183903480462738,0.2096774193548387,0,1,0.0,0.03482587064676617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-1,0.04712041884816753,four,0.4868804664723032,0.5,0.8972222222222221,0.9999999999999996,0.40612878200155156,four,0.23018867924528302,3.35,0.661904761904762,0.09375,0.2196261682242991,0.346938775510204,0.3055555555555555,0.368421052631579,0.09440941363388114,0.3761574074074073,0,1,0.0,0.03482587064676617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,3,0.29842931937172773,two,0.2711370262390673,0.4791044776119402,0.9208333333333332,0.20000000000000062,0.5159038013964314,four,0.3584905660377358,3.59,0.8523809523809525,0.0,0.4532710280373831,0.346938775510204,0.16666666666666669,0.21052631578947367,0.18981182662231272,0.5701754385964912,0,1,1.0,0.03482587064676617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,3,0.6335078534031413,two,0.23032069970845503,0.41492537313432853,0.9486111111111112,0.20000000000000062,0.5003878975950349,four,0.33962264150943394,3.94,0.49523809523809526,0.15625,0.44392523364485975,0.5510204081632655,0.16666666666666669,0.2894736842105263,0.41954222729755225,0.5701754385964912,0,1,1.0,0.01990049751243781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,3,0.29842931937172773,two,0.08454810495626841,0.41492537313432853,0.9027777777777778,0.3166666666666669,0.49185415050426684,six,0.5018867924528303,3.74,0.3952380952380954,0.15625,0.7429906542056075,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.6804528077056751,0.6797385620915033,0,1,2.0,0.01990049751243781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,3,0.29842931937172773,two,0.08454810495626841,0.41492537313432853,0.9027777777777778,0.3166666666666669,0.49185415050426684,six,0.5018867924528303,3.74,0.3952380952380954,0.15625,0.7429906542056075,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.7176902835013157,0.6797385620915033,0,1,2.0,0.01990049751243781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125,3,0.29842931937172773,two,0.08454810495626841,0.41492537313432853,0.9027777777777778,0.3166666666666669,0.5089216446858029,six,0.5018867924528303,3.74,0.3952380952380954,0.15625,0.7429906542056075,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.7921652350925972,0.6797385620915033,0,1,2.0,0.01990049751243781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,0,0.29842931937172773,four,0.27696793002915454,0.6029850746268659,0.9236111111111112,0.6166666666666667,0.42319627618308764,four,0.2679245283018868,3.46,0.8714285714285714,0.10624999999999996,0.2628792412872336,0.3981099829094197,0.27777777777777773,0.39473684210526316,0.10369395759892755,0.4082125603864734,0,1,1.0,0.009950248756218905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,2,0.29842931937172773,two,0.27696793002915454,0.5328358208955222,0.925,0.2250000000000001,0.3770364623739333,four,0.2679245283018868,3.46,0.8714285714285714,0.10624999999999996,0.2628792412872336,0.3981099829094197,0.27777777777777773,0.39473684210526316,0.11858894791718386,0.4082125603864734,0,1,1.0,0.009950248756218905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128,3,0.44502617801047123,two,0.36443148688046634,0.6791044776119399,0.9236111111111112,0.6916666666666669,0.45384018619084565,four,0.22641509433962265,3.54,0.4761904761904763,0.14437500000000003,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.1671217913708356,0.48148148148148123,0,1,1.0,0.029850746268656716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,2,0.20418848167539266,four,0.36443148688046634,0.6791044776119399,0.9236111111111112,0.6916666666666669,0.46819239720713735,four,0.22641509433962265,3.54,0.4761904761904763,0.14375000000000004,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.17506578620723895,0.48148148148148123,0,1,1.0,0.029850746268656716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,3,0.44502617801047123,two,0.36443148688046634,0.6791044776119399,0.9236111111111112,0.6916666666666669,0.47284716834755613,four,0.22641509433962265,2.54,0.0,0.14375000000000004,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.24631348989623159,0.48148148148148123,0,1,1.0,0.029850746268656716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,2,0.20418848167539266,four,0.36443148688046634,0.6791044776119399,0.9236111111111112,0.6916666666666669,0.4926299456943366,four,0.22641509433962265,3.54,0.4761904761904763,0.14375000000000004,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.257981232312199,0.48148148148148123,0,1,1.0,0.029850746268656716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,3,0.44502617801047123,two,0.36443148688046634,0.6791044776119399,0.9236111111111112,0.6916666666666669,0.5120248254460822,four,0.22641509433962265,3.54,0.4761904761904763,0.125,0.5233644859813085,0.5510204081632655,0.16666666666666669,0.26315789473684204,0.3235191897125267,0.5701754385964912,0,1,2.0,0.029850746268656716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,2,0.20418848167539266,four,0.36443148688046634,0.6791044776119399,0.9236111111111112,0.6916666666666669,0.5271528316524436,four,0.22641509433962265,3.54,0.4761904761904763,0.125,0.5233644859813085,0.5510204081632655,0.16666666666666669,0.26315789473684204,0.3351869321284941,0.5701754385964912,0,1,2.0,0.029850746268656716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,2,0.09424083769633507,two,0.20699708454810528,0.23582089552238816,0.8805555555555555,0.4916666666666667,0.2179984484096199,four,0.1358490566037736,3.62,0.13809523809523805,0.125,0.09813084112149534,0.30612244897959173,0.49999999999999994,0.5263157894736842,0.0,0.2096774193548387,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2,0.09424083769633507,two,0.20699708454810528,0.25074626865671634,0.8833333333333333,0.4916666666666667,0.24515128006206366,four,0.17735849056603775,3.62,0.2714285714285716,0.10624999999999996,0.11682242990654207,0.1020408163265305,0.3611111111111111,0.39473684210526316,0.04803634377637653,0.31944444444444425,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2,0.09424083769633507,two,0.19533527696792996,0.2417910447761198,0.8861111111111111,0.6583333333333337,0.2916989914662529,four,0.17735849056603775,3.62,0.2714285714285716,0.10624999999999996,0.11682242990654207,0.1020408163265305,0.3611111111111111,0.39473684210526316,0.061690084901444814,0.31944444444444425,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0,0.19371727748691098,four,0.3090379008746358,0.4611940298507462,0.9083333333333334,0.39166666666666705,0.25484871993793634,four,0.17735849056603775,3.62,0.2714285714285716,0.15625,0.15887850467289721,0.26530612244897966,0.5277777777777777,0.5526315789473684,0.049848567598431065,0.19184027777777773,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,0.19371727748691098,four,0.3090379008746358,0.4611940298507462,0.9083333333333334,0.39166666666666705,0.2723041117145074,four,0.17735849056603775,3.62,0.2714285714285716,0.15625,0.15887850467289721,0.1020408163265305,0.4166666666666666,0.4473684210526315,0.06595998212601162,0.2708333333333333,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0,0.19371727748691098,four,0.3090379008746358,0.4611940298507462,0.9083333333333334,0.39166666666666705,0.33048875096974395,four,0.17735849056603775,3.62,0.2714285714285716,0.125,0.2149532710280374,0.4285714285714286,0.3611111111111111,0.42105263157894735,0.12020257186832828,0.31944444444444425,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,0,0.19371727748691098,four,0.3032069970845481,0.4611940298507462,0.9083333333333334,0.5416666666666665,0.3479441427463149,four,0.17735849056603775,3.62,0.2714285714285716,0.125,0.15887850467289721,0.26530612244897966,0.3055555555555555,0.23684210526315785,0.1021548085993744,0.3761574074074073,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,0.19371727748691098,four,0.3032069970845481,0.4611940298507462,0.9083333333333334,0.5416666666666665,0.39643134212567877,four,0.17735849056603775,3.62,0.2714285714285716,0.04375000000000001,0.294392523364486,0.26530612244897966,0.3055555555555555,0.3421052631578947,0.15245022590735313,0.3761574074074073,0,1,1.0,0.05970149253731343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,0,0.12565445026178013,four,0.3032069970845481,0.4835820895522387,0.9083333333333334,0.4333333333333331,0.3110938712179985,four,0.17735849056603775,3.62,0.2714285714285716,0.125,0.15887850467289721,0.26530612244897966,0.4166666666666666,0.42105263157894735,0.05821458716051833,0.2708333333333333,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,0.12565445026178013,four,0.3032069970845481,0.4835820895522387,0.9083333333333334,0.4333333333333331,0.37509697439875866,four,0.17735849056603775,3.62,0.2714285714285716,0.125,0.2149532710280374,0.4285714285714286,0.3333333333333333,0.39473684210526316,0.12611091802790325,0.3466666666666666,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,0,0.10471204188481675,four,0.30029154518950474,0.4850746268656718,0.9083333333333334,0.5916666666666663,0.36152055857253684,four,0.17735849056603775,3.62,0.2714285714285716,0.125,0.15887850467289721,0.26530612244897966,0.27777777777777773,0.3421052631578947,0.07186832828558662,0.4082125603864734,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0,0.10471204188481675,four,0.30029154518950474,0.4850746268656718,0.9083333333333334,0.5916666666666663,0.4507370054305664,four,0.17735849056603775,3.62,0.2714285714285716,0.04375000000000001,0.294392523364486,0.26530612244897966,0.27777777777777773,0.1842105263157895,0.16324909388808895,0.4082125603864734,0,1,1.0,0.05970149253731343,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,1,0.11518324607329844,two,0.26530612244897966,0.26268656716417915,0.8833333333333333,0.5583333333333331,0.19278510473235067,four,0.11698113207547167,3.05,0.4571428571428571,0.125,0.06542056074766356,0.26530612244897966,0.6111111111111112,0.6052631578947367,0.005709746288664913,0.14444444444444443,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1,0.11518324607329844,two,0.26530612244897966,0.26268656716417915,0.8833333333333333,0.5583333333333331,0.21411947245927077,four,0.11698113207547167,3.05,0.4571428571428571,0.125,0.06542056074766356,0.26530612244897966,0.49999999999999994,0.5789473684210527,0.030286480313787778,0.2096774193548387,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1,0.04712041884816753,four,0.26530612244897966,0.26268656716417915,0.8833333333333333,0.5583333333333331,0.20442203258339797,four,0.11698113207547167,3.05,0.4571428571428571,0.125,0.06542056074766356,0.26530612244897966,0.49999999999999994,0.5789473684210527,0.03401022789335187,0.2096774193548387,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,0.06282722513089006,four,0.26530612244897966,0.4268656716417909,0.8833333333333333,0.9416666666666669,0.30721489526764933,four,0.11698113207547167,3.05,0.4571428571428571,0.125,0.06542056074766356,0.26530612244897966,0.49999999999999994,0.5526315789473684,0.044684970954768866,0.2096774193548387,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
